DDL_NAME|ENTITY_NAME|ELEMENT_NAME|BASE_OBJECT|BASE_FIELD|IS_CALCULATED
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|GRPVALNFIXEDAMTINGLOBCRCY|ACDOCA|KFSL2|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|GRPVALNFIXEDPRCVARCINGLOBCRCY|ACDOCA|PFSL2|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|GRPVALNTOTPRCVARCINGLOBCRCY|ACDOCA|PSL2|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|GTEEMBUDGETVALIDITYNUMBER|ACDOCA|RBDGT_VLDTY_NBR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|HOUSEBANK|ACDOCA|HBKID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|HOUSEBANKACCOUNT|ACDOCA|HKTID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVENTORYSPCLSTKSALESDOCITM|ACDOCA|MAT_KDPOS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVENTORYSPCLSTKSALESDOCUMENT|ACDOCA|MAT_KDAUF|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVENTORYSPCLSTOCKWBSELEMENT|ACDOCA|MAT_PS_POSID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVENTORYSPECIALSTOCKSUPPLIER|ACDOCA|MAT_LIFNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVENTORYSPECIALSTOCKTYPE|ACDOCA|SOBKZ|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVENTORYSPECIALSTOCKVALNTYPE|ACDOCA|KZBWS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVENTORYVALUATIONTYPE|ACDOCA|BWTAR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVOICEITEMREFERENCE|ACDOCA|REBZZ|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVOICEREFERENCE|ACDOCA|REBZG|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVOICEREFERENCEFISCALYEAR|ACDOCA|REBZJ|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVTRYSPCLSTOCKWBSELMNTINTID|ACDOCA|MAT_PSPNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|INVTRYSPECIALSTOCKVALNTYPE_2|ACDOCA|KZBWS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISCOMMITMENT|ACDOCA|XCOMMITMENT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISOPENITEMMANAGED|ACDOCA|XOPVW|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISREVERSAL|ACDOCA|XREVERSING|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISREVERSED|ACDOCA|XREVERSED|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISSETTLED|ACDOCA|XSETTLED|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISSETTLEMENT|ACDOCA|XSETTLING|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISSTATISTICALCOSTCENTER|I_GLACCOUNTLINEITEM|ISSTATISTICALCOSTCENTER|X
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISSTATISTICALORDER|I_GLACCOUNTLINEITEM|ISSTATISTICALORDER|X
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISSTATISTICALSALESDOCUMENT|I_GLACCOUNTLINEITEM|ISSTATISTICALSALESDOCUMENT|X
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ISSUPPLIERSTOCKVALUATION|ACDOCA|XOBEW|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ITEMISSPLIT|ACDOCA|XSPLITMOD|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTURE|ACDOCA|VNAME|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTUREACCOUNTINGACTIVITY|ACDOCA|JVACTIVITY|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTUREBILLINGDATE|ACDOCA|BILLM|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTUREBILLINGTYPE|ACDOCA|BTYPE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTURECOSTRECOVERYCODE|ACDOCA|RECID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTUREEQUITYGROUP|ACDOCA|EGRUP|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTUREEQUITYTYPE|ACDOCA|ETYPE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTUREOPERATIONALDATE|ACDOCA|POM|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTUREPARTNER|ACDOCA|VPTNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOINTVENTUREPRODUCTIONDATE|ACDOCA|PRODPER|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JOURNALENTRYITEMCATEGORY|ACDOCA|LINETYPE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JRNLENTRALTVFYCONSECUTIVEID|ACDOCA|DOCNR_LD|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JRNLENTRYITEMMIGRATIONSOURCE|ACDOCA|MIG_SOURCE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JRNLENTRYITEMOBSOLETEREASON|ACDOCA|OBS_REASON|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|JRNLPERIODENDCLOSINGRUNLOGUUID|ACDOCA|CLOSING_RUN_ID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|LASTCHANGEDATETIME|I_GLACCOUNTLINEITEMRAWDATA|LASTCHANGEDATETIME|X
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|LEDGER|FINSC_LD_CMP|RLDNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|LEDGERFISCALYEAR|ACDOCA|RYEAR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|LEDGERGLLINEITEM|ACDOCA|DOCLN|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|LINEITEMISCOMPLETED|ACDOCA|ERLKZ|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|LOGICALSYSTEM|ACDOCA|AWSYS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MAINTENANCEACTIVITYTYPE|ACDOCA|ILART|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MAINTENANCEORDERISPLANNED|ACDOCA|PLANNED_PARTS_WORK|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MAINTENANCEORDERPLANNINGCODE|ACDOCA|PLKNZ|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MAINTPRIORITY|ACDOCA|PRIOK|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MAINTPRIORITYTYPE|ACDOCA|ARTPR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MASTERFIXEDASSET|ACDOCA|ANLN1|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MATERIAL|I_GLACCOUNTLINEITEMRAWDATA|PRODUCT|X
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MATERIALGROUP|ACDOCA|MATKL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MATERIALLEDGERCATEGORY|ACDOCA|MLCATEG|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|MATERIALLEDGERPROCESSTYPE|ACDOCA|MLPTYP|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|NETDUEDATE|ACDOCA|NETDT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|OFFSETTINGACCOUNT|ACDOCA|GKONT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|OFFSETTINGACCOUNTTYPE|ACDOCA|GKOAR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|OFFSETTINGCHARTOFACCOUNTS|I_GLACCOUNTLINEITEMRAWDATA|OFFSETTINGCHARTOFACCOUNTS|X
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|OFFSETTINGLEDGERGLLINEITEM|ACDOCA|OFFSTG_DOCLN|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|OPERATINGCONCERN|ACDOCA|ERKRS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORDERCATEGORY|ACDOCA|AUTYP|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORDERID|ACDOCA|AUFNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORDERITEM|ACDOCA|AUFPS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORDEROPERATION|ACDOCA|VORNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORDERSUBOPERATION|ACDOCA|UVORN|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORDERTYPE|I_GLACCOUNTLINEITEM|ORDERTYPE|X
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORGANIZATIONALCHANGE|ACDOCA|ORGL_CHANGE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORGANIZATIONDIVISION|ACDOCA|SPART|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORIGINCOSTCENTER|ACDOCA|UKOSTL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORIGINCOSTCTRACTIVITYTYPE|ACDOCA|ULSTAR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORIGINOBJECTTYPE|ACDOCA|RHOART|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORIGINPRODUCT|ACDOCA|UMATNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORIGINPROFITCENTER|ACDOCA|UPRCTR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|ORIGINSENDEROBJECT|ACDOCA|USPOB|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERACCOUNTASSIGNMENT|ACDOCA|PACCAS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERACCOUNTASSIGNMENTTYPE|ACDOCA|PACCASTY|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERBUDGETPERIOD|ACDOCA|SBUDGET_PD|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERBUSINESSAREA|ACDOCA|SBUSA|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERBUSINESSPROCESS|ACDOCA|PPRZNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERCOMPANY|ACDOCA|RASSC|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERCOMPANYCODE|ACDOCA|PBUKRS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERCONSOLIDATIONUNIT|ACDOCA|RBUPTR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERCONTROLLINGOBJECTCLASS|ACDOCA|PSCOPE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERCOSTCENTER|ACDOCA|SCNTR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERCOSTCTRACTIVITYTYPE|ACDOCA|PLSTAR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERCOSTOBJECT|ACDOCA|PKSTRG|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNEREQUITYGROUP|ACDOCA|PEGRUP|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERFIXEDASSET|ACDOCA|PANL2|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERFUNCTIONALAREA|ACDOCA|SFAREA|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERFUND|ACDOCA|SFUND|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERGRANT|ACDOCA|SGRANT_NBR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERMASTERFIXEDASSET|ACDOCA|PANL1|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERORDER|ACDOCA|PAUFNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERORDERCATEGORY|ACDOCA|PAUTYP|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERORDERITEM|ACDOCA|PAUFPS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERORDER_2|ACDOCA|PAUFNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERPROFITCENTER|ACDOCA|PPRCTR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERPROJECT|ACDOCA|PPS_PSPID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERPROJECTINTERNALID|ACDOCA|PPS_PRJ_PNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERPROJECTNETWORK|ACDOCA|PNPLNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERPROJECTNETWORKACTIVITY|ACDOCA|PNPLNR_VORGN|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERSALESDOCUMENT|ACDOCA|PKDAUF|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERSALESDOCUMENTITEM|ACDOCA|PKDPOS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERSEGMENT|ACDOCA|PSEGMENT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERSERVICEDOCUMENT|ACDOCA|PSERVICE_DOC_ID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERSERVICEDOCUMENTITEM|ACDOCA|PSERVICE_DOC_ITEM_ID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERSERVICEDOCUMENTTYPE|ACDOCA|PSERVICE_DOC_TYPE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERSETTLEMENTREFERENCEDATE|ACDOCA|PDABRZ|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERVENTURE|ACDOCA|PVNAME|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERWBSELEMENT|ACDOCA|PPS_POSID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PARTNERWBSELEMENTINTERNALID|ACDOCA|PPS_PSP_PNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PERFORMANCEOBLIGATION|ACDOCA|RA_POB_ID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PERSONNELNUMBER|ACDOCA|PERNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PLANT|ACDOCA|WERKS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|POSTINGDATE|ACDOCA|BUDAT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|POSTINGKEY|ACDOCA|BSCHL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PRDCSSRJOURNALENTRYCOMPANYCODE|ACDOCA|PREC_BUKRS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PRDCSSRJOURNALENTRYFISCALYEAR|ACDOCA|PREC_GJAHR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PREDECESSORJOURNALENTRY|ACDOCA|PREC_BELNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PREDECESSORJOURNALENTRYITEM|ACDOCA|PREC_DOCLN|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PREDECESSORREFERENCEDOCCNTXT|ACDOCA|PREC_AWORG|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PREDECESSORREFERENCEDOCITEM|ACDOCA|PREC_AWITEM|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PREDECESSORREFERENCEDOCTYPE|ACDOCA|PREC_AWTYP|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PREDECESSORREFERENCEDOCUMENT|ACDOCA|PREC_AWREF|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PRFTCTRVALNFXDAMTINGLOBCRCY|ACDOCA|KFSL3|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PRFTCTRVALNFXDPRCVARCINGLBCRCY|ACDOCA|PFSL3|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PRFTCTRVALNTOTPRCVARCINGLBCRCY|ACDOCA|PSL3|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PRODUCT|I_GLACCOUNTLINEITEMRAWDATA|PRODUCT|X
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PRODUCTGROUP|ACDOCA|MATKL_MM|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PRODUCTPRICECONTROL|ACDOCA|VPRSV|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PROFITCENTER|ACDOCA|PRCTR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PROJECT|ACDOCA|PS_PSPID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PROJECTINTERNALID|ACDOCA|PS_PRJ_PNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PROJECTNETWORK|ACDOCA|NPLNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PROVIDERCONTRACT|ACDOCA|VTKEY|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PROVIDERCONTRACTITEM|ACDOCA|VTPOS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PUBSECBUDGETACCOUNT|ACDOCA|BDGT_ACCOUNT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PUBSECBUDGETACCOUNTCOCODE|ACDOCA|BDGT_ACCOUNT_COCODE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PUBSECBUDGETCNSMPNAMTTYPE|ACDOCA|BDGT_CNSMPN_AMOUNT_TYPE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PUBSECBUDGETCNSMPNDATE|ACDOCA|BDGT_CNSMPN_DATE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PUBSECBUDGETCNSMPNFSCLPERIOD|ACDOCA|BDGT_CNSMPN_PERIOD|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PUBSECBUDGETCNSMPNFSCLYEAR|ACDOCA|BDGT_CNSMPN_YEAR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PUBSECBUDGETCNSMPNTYPE|ACDOCA|BDGT_CNSMPN_TYPE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PUBSECBUDGETISRELEVANT|ACDOCA|BDGT_RELEVANT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PURCHASINGDOCUMENT|ACDOCA|EBELN|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|PURCHASINGDOCUMENTITEM|ACDOCA|EBELP|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|QUANTITY|ACDOCA|MSL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|QUANTITYISINCOMPLETE|ACDOCA|MUVFLG|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REALESTATEBUILDING|ACDOCA|SGENR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REALESTATECONTRACT|ACDOCA|RECNNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REALESTATEPARTNERBUILDING|ACDOCA|PSGENR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REALESTATEPARTNERCONTRACT|ACDOCA|PRECNNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REALESTATEPARTNERPROPERTY|ACDOCA|PSGRNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REALESTATEPROPERTY|ACDOCA|SGRNR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REBUSINESSENTITY|ACDOCA|SWENR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REFERENCEDOCUMENT|ACDOCA|AWREF|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REFERENCEDOCUMENTCONTEXT|ACDOCA|AWORG|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REFERENCEDOCUMENTITEM|ACDOCA|AWITEM|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REFERENCEDOCUMENTITEMGROUP|ACDOCA|AWITGRP|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REFERENCEDOCUMENTTYPE|ACDOCA|AWTYP|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REFERENCEPURCHASEORDERCATEGORY|ACDOCA|RBEST|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REFERENCEQUANTITY|ACDOCA|RMSL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REFERENCEQUANTITYUNIT|ACDOCA|RRUNIT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|RELATEDNETWORKACTIVITY|ACDOCA|NPLNR_VORGN|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REPARTNERBUSINESSENTITY|ACDOCA|PSWENR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REPARTNERRENTALOBJECT|ACDOCA|PSMENR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REPARTNERSERVICECHARGEKEY|ACDOCA|PSNKSL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REPARTNERSETTLEMENTUNITID|ACDOCA|PSEMPSL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|RERENTALOBJECT|ACDOCA|SMENR|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|RESERVICECHARGEKEY|ACDOCA|SNKSL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|RESETTLEMENTUNITID|ACDOCA|SEMPSL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REVENUEACCOUNTINGCONTRACT|ACDOCA|RA_CONTRACT_ID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REVERSALREFERENCEDOCUMENT|ACDOCA|AWREF_REV|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REVERSALREFERENCEDOCUMENTCNTXT|ACDOCA|AWORG_REV|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|REVERSALTRANSACTIONSUBITEM|ACDOCA|SUBTA_REV|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SALESDISTRICT|ACDOCA|BZIRK|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SALESDOCUMENT|ACDOCA|KDAUF|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SALESDOCUMENTITEM|ACDOCA|KDPOS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SALESORDER|ACDOCA|KDAUF|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SALESORDERITEM|ACDOCA|KDPOS|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SALESORDERTYPE|I_GLACCOUNTLINEITEM|SALESORDERTYPE|X
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SALESORGANIZATION|ACDOCA|VKORG|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SEGMENT|ACDOCA|SEGMENT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SENDERACCOUNTASSIGNMENT|ACDOCA|ACCAS_SENDER|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SENDERACCOUNTASSIGNMENTTYPE|ACDOCA|ACCASTY_SENDER|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SENDERCOMPANYCODE|ACDOCA|BUKRS_SENDER|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SENDERCOSTRECOVERYCODE|ACDOCA|S_RECIND|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SENDERGLACCOUNT|ACDOCA|RACCT_SENDER|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SERVICECONTRACT|ACDOCA|SERVICE_CONTRACT_ID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SERVICECONTRACTITEM|ACDOCA|SERVICE_CONTRACT_ITEM_ID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SERVICECONTRACTTYPE|ACDOCA|SERVICE_CONTRACT_TYPE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SERVICEDOCUMENT|ACDOCA|SERVICE_DOC_ID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SERVICEDOCUMENTITEM|ACDOCA|SERVICE_DOC_ITEM_ID|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SERVICEDOCUMENTTYPE|ACDOCA|SERVICE_DOC_TYPE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SERVICESRENDEREDDATE|ACDOCA|FBUDA|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SETTLEMENTREFERENCEDATE|ACDOCA|DABRZ|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SHIPTOPARTY|ACDOCA|KUNWE|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SLSPRICEAMOUNTINCOCODECRCY|ACDOCA|HVKWRT|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SOLDMATERIAL|ACDOCA|MATNR_COPA|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SOLDPRODUCT|ACDOCA|MATNR_COPA|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SOLDPRODUCTGROUP|ACDOCA|MATKL|
I_GLACCOUNTLINEITEM|I_GLACCOUNTLINEITEM|SOURCELEDGER|ACDOCA|RLDNR|
